Bar0, 0.26041666666666674
Bar1, 0.26041666666666674
Bar2, 0.4739583333333334
Bar3, 0.8593749999999999
Bar4, 0.22916666666666663
Bar5, 0.22916666666666663
Bar6, 0.48958333333333337
Bar7, 0.9010416666666667
Bar8, 0.2083333333333334
Bar9, 0.23437500000000006
Bar10, 0.45312499999999994
Bar11, 0.7812499999999999
Bar12, 0.0729166666666667
Bar13, 0.19791666666666669
Bar14, 0.24479166666666669
Bar15, 0.38020833333333337
Bar16, 0.2187500000000001
Bar17, 0.24479166666666669
Bar18, 0.43229166666666663
Bar19, 0.8125000000000001
Bar20, 0.25520833333333337
Bar21, 0.25520833333333337
Bar22, 0.4635416666666667
Bar23, 0.8385416666666667
Bar24, 0.17187500000000006
Bar25, 0.19270833333333326
Bar26, 0.3854166666666666
Bar27, 0.7968749999999999
Bar28, 0.07812499999999996
Bar29, 0.22916666666666663
Bar30, 0.29166666666666674
Bar31, 0.49479166666666663
Bar32, 0.19791666666666669
Bar33, 0.19791666666666669
Bar34, 0.38020833333333337
Bar35, 0.9791666666666667
Bar36, 0.1875
Bar37, 0.19270833333333326
Bar38, 0.38020833333333337
Bar39, 0.9791666666666667
Bar40, 0.20312499999999994
Bar41, 0.20312499999999994
Bar42, 0.42708333333333337
Bar43, 0.7812499999999999
Bar44, 0.19270833333333326
Bar45, 0.20312499999999994
Bar46, 0.46875000000000006
Bar47, 0.9635416666666666
Bar48, 0.1562500000000001
Bar49, 0.2708333333333333
Bar50, 0.43229166666666663
Bar51, 0.6927083333333333
Bar52, 0.19791666666666669
Bar53, 0.2187500000000001
Bar54, 0.47916666666666663
Bar55, 0.9218749999999999
Bar56, 0.16145833333333334
Bar57, 0.16145833333333334
Bar58, 0.45312499999999994
Bar59, 0.9427083333333333
Bar60, 0.23958333333333331
Bar61, 0.23958333333333331
Bar62, 0.53125
Bar63, 0.9218749999999999
Bar64, 0.18229166666666674
Bar65, 0.19270833333333326
Bar66, 0.42708333333333337
Bar67, 0.8958333333333331
Bar68, 0.19791666666666669
Bar69, 0.20312499999999994
Bar70, 0.42708333333333337
Bar71, 0.8958333333333331
Bar72, 0.23437500000000006
Bar73, 0.23437500000000006
Bar74, 0.5052083333333334
Bar75, 0.9843749999999999
Bar76, 0.2083333333333334
Bar77, 0.22395833333333337
Bar78, 0.4635416666666667
Bar79, 0.96875
Bar80, 0.08854166666666666
Bar81, 0.16666666666666663
Bar82, 0.5833333333333333
Bar83, 0.9062499999999999
Bar84, 0.28125
Bar85, 0.28125
Bar86, 0.5260416666666666
Bar87, 0.9739583333333333
Bar88, 0.3541666666666667
Bar89, 0.3541666666666667
Bar90, 0.5989583333333333
Bar91, 0.9739583333333333
Bar92, 0.3020833333333333
Bar93, 0.3020833333333333
Bar94, 0.6145833333333334
Bar95, 0.9739583333333333
Bar96, 0.21354166666666669
Bar97, 0.21354166666666669
Bar98, 0.5260416666666666
Bar99, 0.9479166666666665
Bar100, 0.20312499999999994
Bar101, 0.23437500000000006
Bar102, 0.44270833333333337
Bar103, 0.9635416666666666
Bar104, 0.23437500000000006
Bar105, 0.25520833333333337
Bar106, 0.5104166666666666
Bar107, 0.8854166666666666
Bar108, 0.28645833333333337
Bar109, 0.3333333333333333
Bar110, 0.5677083333333333
Bar111, 0.953125
Bar112, 0.45312499999999994
Bar113, 0.45312499999999994
Bar114, 0.6666666666666666
Bar115, 0.9947916666666665
Bar116, 0.3645833333333333
Bar117, 0.3645833333333333
Bar118, 0.5989583333333333
Bar119, 0.875
Bar120, 0.28645833333333337
Bar121, 0.28645833333333337
Bar122, 0.5885416666666666
Bar123, 0.9947916666666665
Bar124, 0.19791666666666669
Bar125, 0.2187500000000001
Bar126, 0.47916666666666663
Bar127, 0.9375000000000001
Bar128, 0.23437500000000006
Bar129, 0.25
Bar130, 0.59375
Bar131, 0.9791666666666667
Bar132, 0.15104166666666666
Bar133, 0.17187500000000006
Bar134, 0.43229166666666663
Bar135, 0.9583333333333333
Bar136, 0.1562500000000001
Bar137, 0.18229166666666674
Bar138, 0.421875
Bar139, 0.765625
Bar140, 0.19791666666666669
Bar141, 0.21354166666666669
Bar142, 0.5520833333333334
Bar143, 0.9791666666666667
Bar144, 0.22395833333333337
Bar145, 0.25520833333333337
Bar146, 0.5677083333333333
Bar147, 0.9583333333333333
Bar148, 0.26041666666666674
Bar149, 0.26041666666666674
Bar150, 0.5416666666666666
Bar151, 0.8333333333333333
Bar152, 0.1562500000000001
Bar153, 0.46875000000000006
Bar154, 0.6406249999999999
Bar155, 0.8541666666666667
Bar156, 0.18229166666666674
Bar157, 0.20312499999999994
Bar158, 0.49479166666666663
Bar159, 0.9270833333333334
