Bar0, 0.5673076923076923
Bar1, 0.7467948717948718
Bar2, 0.9358974358974359
Bar4, 0.49038461538461525
Bar5, 0.8814102564102563
Bar6, 0.951923076923077
Bar6, 0.6378205128205128
Bar7, 0.7788461538461537
Bar8, 0.8910256410256409
Bar9, 0.641025641025641
Bar10, 0.8365384615384615
Bar11, 0.9358974358974359
Bar12, 0.9070512820512819
Bar13, 0.9294871794871795
Bar14, 0.9423076923076924
Bar15, 0.6121794871794872
Bar16, 0.7115384615384615
Bar17, 0.9391025641025642
Bar18, 0.5833333333333334
Bar19, 0.7371794871794871
Bar20, 0.9198717948717947
Bar21, 0.08333333333333327
Bar22, 0.10897435897435889
Bar23, 0.9583333333333331
Bar24, 0.39423076923076916
Bar25, 0.43589743589743596
Bar26, 0.9743589743589743
Bar27, 0.46474358974358965
Bar28, 0.5128205128205128
Bar29, 0.9839743589743588
Bar30, 0.29807692307692313
Bar31, 0.3782051282051281
Bar32, 0.967948717948718
Bar33, 0.8237179487179487
Bar34, 0.9262820512820511
Bar35, 0.9711538461538459
Bar36, 0.8749999999999999
Bar37, 0.9551282051282052
Bar38, 0.9551282051282052
Bar39, 0.7852564102564102
Bar40, 0.894230769230769
Bar41, 0.894230769230769
Bar42, 0.9070512820512819
Bar43, 0.9647435897435899
Bar44, 0.9647435897435899
Bar45, 0.9455128205128204
Bar46, 0.9743589743589743
Bar47, 0.13461538461538453
Bar48, 0.18589743589743593
Bar49, 0.9583333333333331
Bar50, 0.2564102564102564
Bar51, 0.44871794871794873
Bar52, 0.9711538461538459
Bar53, 0.07371794871794875
Bar54, 0.08333333333333327
Bar55, 0.9871794871794872
Bar56, 0.5096153846153846
Bar57, 0.6185897435897436
Bar58, 0.9839743589743588
Bar59, 0.15705128205128202
Bar60, 0.18269230769230763
Bar61, 0.9871794871794872
Bar62, 0.2532051282051281
Bar63, 0.33333333333333326
Bar64, 0.9903846153846154
Bar65, 0.5096153846153846
Bar66, 0.5801282051282052
Bar67, 0.9871794871794872
Bar68, 0.7532051282051282
Bar69, 0.8397435897435895
Bar70, 0.951923076923077
Bar71, 0.951923076923077
Bar72, 0.9839743589743588
Bar73, 0.9903846153846154
Bar74, 0.3525641025641025
Bar75, 0.36538461538461525
Bar76, 0.9775641025641026
Bar77, 0.41666666666666674
Bar78, 0.46474358974358965
Bar79, 0.9871794871794872
Bar80, 0.31730769230769235
Bar81, 0.35897435897435886
Bar82, 0.9871794871794872
Bar83, 0.2788461538461539
Bar84, 0.29807692307692313
Bar85, 0.9903846153846154
Bar86, 0.04487179487179484
Bar87, 0.08333333333333327
Bar88, 0.9743589743589743
Bar89, 0.8301282051282051
Bar90, 0.8653846153846152
Bar91, 0.8685897435897435
Bar92, 0.951923076923077
Bar93, 0.951923076923077
Bar94, 0.951923076923077
Bar95, 0.2948717948717948
Bar96, 0.6057692307692307
Bar97, 0.6057692307692307
Bar98, 0.37499999999999994
Bar99, 0.4102564102564103
Bar100, 0.9807692307692308
Bar101, 0.028846153846153733
Bar102, 0.03525641025641032
Bar103, 0.9807692307692308
Bar104, 0.37499999999999994
Bar105, 0.4102564102564103
Bar106, 0.9807692307692308
Bar107, 0.7147435897435898
Bar108, 0.8493589743589742
Bar109, 0.9230769230769231
Bar110, 0.08974358974358967
Bar111, 0.1153846153846153
Bar112, 0.967948717948718
Bar113, 0.24358974358974358
Bar114, 0.2660256410256409
Bar115, 0.9743589743589743
Bar116, 0.2756410256410256
Bar117, 0.6089743589743589
Bar118, 0.9775641025641026
Bar119, 0.1602564102564103
Bar120, 0.18910256410256404
Bar121, 0.9871794871794872
Bar122, 0.09935897435897438
Bar123, 0.09935897435897438
Bar124, 0.9775641025641026
